State,County,Composite Score,heater_z Slope,cooler_z Slope,precip_z Slope,temp_a_z Slope,temp_max_z Slope,temp_min_z Slope
Arkansas,Little River,44.52,-0.0000187935,0.0000126485,0.0000161669,0.0000146624,0.0000371891,-0.0000137769
Arkansas,Logan,49.19,-0.0000037915,0.0000126420,0.0000043009,0.0000144213,0.0000227927,0.0000014536
Arkansas,Lonoke,73.33,-0.0000274120,0.0000274716,0.0000025227,0.0000212948,0.0000242458,0.0000165273
Arkansas,Madison,79.45,-0.0000204657,0.0000142662,0.0000105426,0.0000211539,0.0000204620,0.0000194738
Arkansas,Marion,56.39,-0.0000022751,0.0000021469,0.0000053557,0.0000062656,0.0000079750,0.0000018281
Arkansas,Miller,62.58,-0.0000219781,0.0000248605,0.0000173510,0.0000244566,0.0000377394,0.0000066662
Arkansas,Mississippi,94.94,-0.0000192859,0.0000189003,0.0000192830,0.0000173087,0.0000169332,0.0000153586
Arkansas,Monroe,71.80,-0.0000255780,0.0000287179,-0.0000025532,0.0000222083,0.0000236994,0.0000188523
Arkansas,Montgomery,48.64,-0.0000180745,0.0000160966,-0.0000034816,0.0000194786,0.0000325140,0.0000017999
Arkansas,Nevada,54.36,-0.0000269602,0.0000241499,0.0000064553,0.0000238374,0.0000397879,0.0000031767
Arkansas,Newton,77.09,-0.0000078274,0.0000051794,0.0000112290,0.0000101748,0.0000111285,0.0000065833
Arkansas,Ouachita,63.52,-0.0000301805,0.0000278410,0.0000029752,0.0000255706,0.0000357798,0.0000114197
Arkansas,Perry,59.24,-0.0000160526,0.0000098934,0.0000067710,0.0000107640,0.0000179048,0.0000009309
Arkansas,Phillips,71.25,-0.0000275821,0.0000253292,-0.0000009873,0.0000225847,0.0000245581,0.0000179267
Arkansas,Pike,47.32,-0.0000219302,0.0000192059,-0.0000018164,0.0000200142,0.0000365102,-0.0000016561
Arkansas,Poinsett,84.27,-0.0000249704,0.0000294091,0.0000173030,0.0000252609,0.0000297435,0.0000163002
Arkansas,Polk,48.23,-0.0000143091,0.0000148521,0.0000043423,0.0000185799,0.0000306611,0.0000002752
Arkansas,Pope,52.73,0.0000003335,-0.0000035655,0.0000086763,0.0000040500,0.0000064038,0.0000004739
Arkansas,Prairie,71.26,-0.0000267959,0.0000280857,0.0000002246,0.0000219827,0.0000239236,0.0000177851
Arkansas,Pulaski,72.45,-0.0000256212,0.0000239955,0.0000061801,0.0000182630,0.0000233646,0.0000108699
Arkansas,Randolph,62.29,-0.0000134852,0.0000132190,0.0000109091,0.0000145761,0.0000219853,0.0000033345
Arkansas,St. Francis,73.40,-0.0000242268,0.0000355102,0.0000156457,0.0000294404,0.0000387623,0.0000157516
Arkansas,Saline,63.58,-0.0000212266,0.0000168512,0.0000035616,0.0000145721,0.0000222321,0.0000047606
Arkansas,Scott,55.06,-0.0000083381,0.0000161733,0.0000019876,0.0000165639,0.0000237108,0.0000053134
Arkansas,Searcy,26.61,0.0000008422,-0.0000023604,0.0000185429,0.0000009627,0.0000015634,-0.0000009873
Arkansas,Sebastian,62.40,-0.0000093070,0.0000184184,0.0000031894,0.0000191752,0.0000239927,0.0000103232
Arkansas,Sevier,40.54,-0.0000166487,0.0000120135,0.0000102335,0.0000135276,0.0000359553,-0.0000163520
Arkansas,Sharp,67.94,-0.0000117145,0.0000121413,0.0000100228,0.0000175942,0.0000205507,0.0000110326
Arkansas,Stone,70.46,-0.0000110351,0.0000111198,0.0000125607,0.0000167021,0.0000128377,0.0000189742
Arkansas,Union,67.31,-0.0000240356,0.0000283299,0.0000042984,0.0000254213,0.0000331600,0.0000139338
Arkansas,Van Buren,58.83,-0.0000039883,0.0000023248,0.0000109534,0.0000076719,0.0000096602,0.0000041117
Arkansas,Washington,68.68,-0.0000264129,0.0000196303,0.0000115622,0.0000259164,0.0000203242,0.0000303593
Arkansas,White,71.14,-0.0000291030,0.0000262595,0.0000047833,0.0000218121,0.0000269565,0.0000129939
Arkansas,Woodruff,80.19,-0.0000282275,0.0000300556,0.0000122842,0.0000239810,0.0000286921,0.0000157963
Arkansas,Yell,48.02,-0.0000086970,0.0000093899,0.0000017758,0.0000112261,0.0000185362,0.0000004398
