State,County,Composite Score,heater_z Slope,cooler_z Slope,precip_z Slope,temp_a_z Slope,temp_max_z Slope,temp_min_z Slope
Ohio,Greene,44.71,-0.0000008498,-0.0000042176,0.0000173390,0.0000079092,0.0000036140,0.0000135918
Ohio,Guernsey,63.17,-0.0000013094,-0.0000157523,0.0000125496,0.0000048858,0.0000131953,-0.0000031270
Ohio,Hamilton,67.62,-0.0000023881,-0.0000105081,0.0000035378,0.0000076961,0.0000063347,0.0000095505
Ohio,Hancock,51.87,-0.0000149591,0.0000016591,-0.0000059898,0.0000179132,0.0000201590,0.0000139133
Ohio,Hardin,51.45,-0.0000142354,-0.0000026485,-0.0000002401,0.0000160063,0.0000146995,0.0000166712
Ohio,Harrison,35.02,-0.0000142275,-0.0000028994,-0.0000007048,0.0000157754,0.0000266254,0.0000014185
Ohio,Henry,68.31,-0.0000187419,0.0000047071,-0.0000152670,0.0000196374,0.0000208344,0.0000167288
Ohio,Highland,50.07,-0.0000113719,-0.0000013061,0.0000278350,0.0000155282,0.0000266947,0.0000023015
Ohio,Hocking,54.50,0.0000037246,-0.0000185175,0.0000196792,-0.0000001896,0.0000081593,-0.0000075543
Ohio,Holmes,46.31,-0.0000040435,-0.0000096942,0.0000055552,0.0000070943,0.0000173183,-0.0000041177
Ohio,Huron,77.60,-0.0000038122,-0.0000084570,-0.0000101207,0.0000069379,0.0000094774,0.0000035655
Ohio,Jackson,41.66,0.0000060939,-0.0000175584,0.0000109642,-0.0000020511,0.0000196971,-0.0000258708
Ohio,Jefferson,39.49,-0.0000143088,-0.0000024394,-0.0000009474,0.0000148893,0.0000219641,0.0000048526
Ohio,Knox,40.36,0.0000034462,-0.0000168228,0.0000015890,0.0000011837,0.0000077154,-0.0000054048
Ohio,Lake,59.80,-0.0000113283,0.0000023747,-0.0000098023,0.0000120042,0.0000146101,0.0000080259
Ohio,Lawrence,51.19,0.0000055720,-0.0000152544,0.0000070509,-0.0000009186,0.0000094482,-0.0000116463
Ohio,Licking,41.73,0.0000043571,-0.0000216344,0.0000071317,0.0000001229,0.0000065380,-0.0000057811
Ohio,Logan,53.13,-0.0000116222,-0.0000030644,0.0000025678,0.0000150973,0.0000133191,0.0000160187
Ohio,Lorain,60.41,-0.0000093696,-0.0000052112,-0.0000070123,0.0000116967,0.0000144227,0.0000073836
Ohio,Lucas,63.59,-0.0000128079,0.0000003554,-0.0000167681,0.0000156795,0.0000174271,0.0000121756
Ohio,Madison,65.26,-0.0000053721,-0.0000073014,0.0000140398,0.0000092547,0.0000079365,0.0000107508
Ohio,Mahoning,57.70,-0.0000135625,0.0000011271,-0.0000106192,0.0000125525,0.0000156257,0.0000091011
Ohio,Marion,63.17,-0.0000078133,-0.0000058666,-0.0000000182,0.0000107945,0.0000102667,0.0000107193
Ohio,Medina,51.55,-0.0000088834,-0.0000060673,-0.0000065959,0.0000110724,0.0000170528,0.0000038140
Ohio,Meigs,48.87,0.0000025732,-0.0000135009,0.0000105322,0.0000001220,0.0000015968,0.0000009618
Ohio,Mercer,62.80,0.0000023095,-0.0000099113,0.0000056134,0.0000034774,0.0000095310,-0.0000045656
Ohio,Miami,38.41,-0.0000050403,-0.0000043263,0.0000038544,0.0000115231,0.0000064940,0.0000179885
Ohio,Monroe,67.78,-0.0000026987,-0.0000119915,0.0000085931,0.0000061967,0.0000068543,0.0000067143
Ohio,Montgomery,40.02,-0.0000006471,-0.0000068358,0.0000153042,0.0000068346,-0.0000025018,0.0000195339
Ohio,Morgan,47.24,0.0000054877,-0.0000206376,0.0000084964,-0.0000023118,-0.0000062771,0.0000056869
Ohio,Morrow,52.64,0.0000000785,-0.0000097473,-0.0000010992,0.0000043350,0.0000082377,-0.0000009655
Ohio,Muskingum,48.46,0.0000065147,-0.0000246301,0.0000125145,-0.0000026862,0.0000050810,-0.0000089695
Ohio,Noble,51.93,0.0000013933,-0.0000170957,0.0000121800,0.0000027201,0.0000033510,0.0000044446
Ohio,Ottawa,67.14,-0.0000040264,-0.0000066337,-0.0000125143,0.0000084287,0.0000110325,0.0000047592
Ohio,Paulding,62.42,-0.0000368444,0.0000176887,-0.0000044889,0.0000332183,0.0000310151,0.0000331471
Ohio,Perry,45.40,0.0000066634,-0.0000265566,0.0000124281,-0.0000025510,0.0000010855,-0.0000043227
Ohio,Pickaway,46.79,0.0000013237,-0.0000137780,0.0000239138,0.0000037843,0.0000114592,-0.0000043905
Ohio,Pike,46.79,0.0000005629,-0.0000144669,0.0000156850,0.0000027395,0.0000225483,-0.0000195157
Ohio,Portage,47.20,-0.0000096961,-0.0000016773,-0.0000104794,0.0000098424,0.0000167208,0.0000016529
Ohio,Preble,61.65,0.0000015689,-0.0000095808,0.0000120065,0.0000072799,0.0000029398,0.0000131622
Ohio,Putnam,62.56,-0.0000229504,0.0000081763,-0.0000069736,0.0000242114,0.0000253326,0.0000208018
Ohio,Richland,44.48,0.0000041426,-0.0000123122,-0.0000027504,0.0000003687,0.0000071688,-0.0000067223
Ohio,Ross,51.72,-0.0000036486,-0.0000095151,0.0000197677,0.0000069193,0.0000215803,-0.0000093367
Ohio,Sandusky,66.77,-0.0000008923,-0.0000081419,-0.0000104620,0.0000054131,0.0000090701,0.0000005993
Ohio,Scioto,51.37,0.0000043855,-0.0000137668,0.0000102043,0.0000000687,0.0000153259,-0.0000159117
Ohio,Seneca,78.45,-0.0000031365,-0.0000069666,-0.0000080046,0.0000060637,0.0000083531,0.0000030430
Ohio,Shelby,50.80,-0.0000084864,-0.0000021380,0.0000032425,0.0000133641,0.0000118598,0.0000145422
Ohio,Stark,38.45,-0.0000118274,-0.0000055240,-0.0000006518,0.0000120623,0.0000216732,0.0000005757
Ohio,Summit,53.97,-0.0000097405,-0.0000056404,-0.0000081355,0.0000109778,0.0000166760,0.0000039670
Ohio,Trumbull,58.06,-0.0000188723,0.0000058980,-0.0000131142,0.0000170343,0.0000231148,0.0000090512
Ohio,Tuscarawas,36.46,-0.0000135862,-0.0000044658,0.0000036047,0.0000141934,0.0000270421,-0.0000009958
Ohio,Union,47.93,-0.0000105707,-0.0000029229,0.0000078730,0.0000140537,0.0000095177,0.0000184771
Ohio,Van Wert,51.77,-0.0000178131,0.0000041573,-0.0000016197,0.0000198271,0.0000219546,0.0000154189
Ohio,Vinton,55.69,0.0000040737,-0.0000188003,0.0000136224,-0.0000004198,0.0000154009,-0.0000169608
Ohio,Warren,43.05,-0.0000031767,-0.0000035981,0.0000221374,0.0000099486,0.0000047281,0.0000171174
Ohio,Washington,45.52,0.0000001969,-0.0000133763,0.0000033355,0.0000029415,-0.0000040332,0.0000135695
Ohio,Wayne,36.49,-0.0000077617,-0.0000063788,0.0000002630,0.0000096802,0.0000199716,-0.0000022125
Ohio,Williams,72.88,-0.0000257775,0.0000112301,-0.0000177721,0.0000246756,0.0000216291,0.0000262894
Ohio,Wood,60.53,-0.0000122275,0.0000004690,-0.0000151275,0.0000146442,0.0000171209,0.0000105618
Ohio,Wyandot,55.77,-0.0000084374,-0.0000031486,-0.0000003474,0.0000114464,0.0000115124,0.0000103957
