State,County,Composite Score,heater_z Slope,cooler_z Slope,precip_z Slope,temp_a_z Slope,temp_max_z Slope,temp_min_z Slope
North Carolina,Catawba,46.02,-0.0000287733,0.0000085948,0.0000003710,0.0000291742,0.0000382248,0.0000125476
North Carolina,Chatham,79.95,-0.0000299456,0.0000165304,-0.0000242303,0.0000283028,0.0000262907,0.0000273517
North Carolina,Cherokee,72.63,-0.0000163924,0.0000204137,0.0000009724,0.0000195520,0.0000218403,0.0000145822
North Carolina,Chowan,35.09,-0.0000081890,-0.0000010132,-0.0000046790,0.0000063306,0.0000148589,-0.0000033994
North Carolina,Clay,44.61,-0.0000132696,0.0000019246,-0.0000043985,0.0000127578,0.0000183233,0.0000048318
North Carolina,Cleveland,55.86,-0.0000283613,0.0000105209,0.0000019112,0.0000290206,0.0000322517,0.0000177821
North Carolina,Columbus,71.88,-0.0000304909,0.0000313852,-0.0000145490,0.0000328042,0.0000401530,0.0000216379
North Carolina,Craven,64.07,-0.0000228705,0.0000142196,-0.0000113346,0.0000164218,0.0000247683,0.0000070102
North Carolina,Cumberland,78.08,-0.0000336460,0.0000271188,-0.0000120067,0.0000325398,0.0000345068,0.0000258745
North Carolina,Currituck,45.51,0.0000010058,-0.0000156173,-0.0000003197,-0.0000045603,0.0000072576,-0.0000154392
North Carolina,Dare,22.36,-0.0000070146,-0.0000002580,-0.0000073584,0.0000056979,0.0000303823,-0.0000202238
North Carolina,Davidson,55.09,-0.0000291507,0.0000167026,-0.0000028319,0.0000317300,0.0000390189,0.0000182160
North Carolina,Davie,50.46,-0.0000289829,0.0000183128,0.0000035624,0.0000310391,0.0000439203,0.0000116891
North Carolina,Duplin,73.50,-0.0000247232,0.0000189099,-0.0000215212,0.0000220533,0.0000294750,0.0000120265
North Carolina,Durham,74.00,-0.0000287382,0.0000152743,-0.0000277888,0.0000296769,0.0000245144,0.0000331641
North Carolina,Edgecombe,49.58,-0.0000189424,0.0000023432,-0.0000047563,0.0000141796,0.0000175523,0.0000092388
North Carolina,Forsyth,44.89,-0.0000202098,0.0000124849,-0.0000058721,0.0000225555,0.0000372519,0.0000017078
North Carolina,Franklin,48.68,-0.0000169153,0.0000013395,-0.0000053710,0.0000143928,0.0000188311,0.0000087574
North Carolina,Gaston,48.27,-0.0000248145,0.0000034389,0.0000080280,0.0000217947,0.0000293691,0.0000084446
North Carolina,Gates,57.38,-0.0000087765,-0.0000088304,-0.0000021934,0.0000051413,0.0000111914,-0.0000009198
North Carolina,Graham,60.91,-0.0000156419,0.0000048174,0.0000018233,0.0000157609,0.0000158280,0.0000136306
North Carolina,Granville,56.15,-0.0000239625,0.0000082520,-0.0000068122,0.0000254662,0.0000205703,0.0000286609
North Carolina,Greene,60.28,-0.0000262875,0.0000135891,-0.0000053305,0.0000198116,0.0000228761,0.0000150283
North Carolina,Guilford,68.16,-0.0000228729,0.0000132275,-0.0000089791,0.0000239936,0.0000259788,0.0000189195
North Carolina,Halifax,51.44,-0.0000122405,-0.0000019494,-0.0000189468,0.0000092206,0.0000172298,-0.0000001549
North Carolina,Harnett,66.63,-0.0000338113,0.0000254405,-0.0000058426,0.0000308094,0.0000372177,0.0000197218
North Carolina,Haywood,49.54,-0.0000189771,0.0000074624,-0.0000114254,0.0000178693,0.0000284758,0.0000023525
North Carolina,Henderson,51.18,-0.0000182031,0.0000062401,-0.0000098569,0.0000196221,0.0000270225,0.0000058527
North Carolina,Hertford,45.20,-0.0000114081,-0.0000038326,-0.0000027694,0.0000090008,0.0000150114,0.0000019662
North Carolina,Hoke,79.83,-0.0000333018,0.0000245549,-0.0000154699,0.0000324441,0.0000334877,0.0000264647
North Carolina,Hyde,35.03,-0.0000147113,0.0000074684,-0.0000083943,0.0000103605,0.0000324265,-0.0000132386
North Carolina,Iredell,44.29,-0.0000290580,0.0000144101,0.0000040277,0.0000287305,0.0000460769,0.0000034953
North Carolina,Jackson,57.10,-0.0000194204,-0.0000051845,-0.0000175733,0.0000181960,0.0000256696,0.0000066972
North Carolina,Johnston,65.39,-0.0000344323,0.0000245645,-0.0000065924,0.0000310955,0.0000380819,0.0000198595
North Carolina,Jones,72.88,-0.0000232339,0.0000139264,-0.0000177166,0.0000171615,0.0000237006,0.0000091860
North Carolina,Lee,76.10,-0.0000320504,0.0000235956,-0.0000210404,0.0000324529,0.0000362669,0.0000234263
North Carolina,Lenoir,64.11,-0.0000234625,0.0000100393,-0.0000149953,0.0000161275,0.0000205079,0.0000102949
North Carolina,Lincoln,47.11,-0.0000257762,0.0000064640,0.0000032265,0.0000263489,0.0000340016,0.0000115857
North Carolina,McDowell,60.60,-0.0000255398,0.0000092464,-0.0000066140,0.0000260684,0.0000281781,0.0000174762
North Carolina,Macon,45.06,-0.0000158423,-0.0000000268,-0.0000091202,0.0000153725,0.0000219467,0.0000052213
North Carolina,Madison,43.06,-0.0000177758,0.0000042089,-0.0000072456,0.0000189446,0.0000291783,0.0000028991
North Carolina,Martin,55.41,-0.0000182393,0.0000067756,-0.0000084058,0.0000138815,0.0000206804,0.0000051469
North Carolina,Mecklenburg,47.99,-0.0000286197,0.0000131599,0.0000053283,0.0000261546,0.0000395869,0.0000055382
North Carolina,Mitchell,54.22,-0.0000190119,0.0000027412,0.0000013823,0.0000200363,0.0000186578,0.0000180047
North Carolina,Montgomery,62.49,-0.0000296882,0.0000216246,-0.0000126099,0.0000308823,0.0000395416,0.0000152380
North Carolina,Moore,69.95,-0.0000308041,0.0000202927,-0.0000085556,0.0000301678,0.0000329001,0.0000226169
North Carolina,Nash,59.37,-0.0000197213,0.0000045531,-0.0000112534,0.0000162261,0.0000207323,0.0000097170
North Carolina,New Hanover,59.90,-0.0000243550,0.0000245327,-0.0000221170,0.0000257641,0.0000425450,0.0000066007
North Carolina,Northampton,50.88,-0.0000096376,-0.0000035432,-0.0000185077,0.0000075964,0.0000169804,-0.0000025748
North Carolina,Onslow,69.45,-0.0000231877,0.0000194023,-0.0000185503,0.0000208241,0.0000297706,0.0000098578
North Carolina,Orange,64.79,-0.0000319550,0.0000157791,-0.0000251933,0.0000319958,0.0000237153,0.0000389643
North Carolina,Pamlico,47.58,-0.0000178612,0.0000118486,-0.0000079830,0.0000138449,0.0000281297,-0.0000021343
North Carolina,Pasquotank,44.17,-0.0000008460,-0.0000114002,-0.0000022119,-0.0000019759,0.0000088526,-0.0000124440
North Carolina,Pender,60.07,-0.0000216270,0.0000211009,-0.0000206481,0.0000238136,0.0000382143,0.0000065367
North Carolina,Perquimans,38.03,-0.0000037635,-0.0000056037,-0.0000036902,0.0000022387,0.0000120645,-0.0000077910
North Carolina,Person,63.45,-0.0000358427,0.0000204137,-0.0000138679,0.0000385492,0.0000308223,0.0000431422
North Carolina,Pitt,65.38,-0.0000266825,0.0000149942,-0.0000079187,0.0000210350,0.0000263862,0.0000137295
North Carolina,Polk,52.16,-0.0000212281,0.0000085287,-0.0000043656,0.0000226022,0.0000283782,0.0000098408
North Carolina,Randolph,77.36,-0.0000252585,0.0000154564,-0.0000149154,0.0000261672,0.0000265951,0.0000224801
North Carolina,Richmond,70.37,-0.0000313298,0.0000226679,-0.0000052046,0.0000311645,0.0000333451,0.0000236952
North Carolina,Robeson,80.91,-0.0000317291,0.0000308814,-0.0000142425,0.0000350222,0.0000361751,0.0000291883
North Carolina,Rockingham,52.62,-0.0000203785,0.0000088785,-0.0000073601,0.0000216271,0.0000288428,0.0000104609
North Carolina,Rowan,47.19,-0.0000283542,0.0000147285,0.0000064382,0.0000293324,0.0000445525,0.0000060507
North Carolina,Rutherford,52.49,-0.0000261967,0.0000082615,-0.0000002785,0.0000280556,0.0000312476,0.0000166499
North Carolina,Sampson,73.25,-0.0000309211,0.0000255289,-0.0000166915,0.0000286638,0.0000353196,0.0000179142
North Carolina,Scotland,79.82,-0.0000311144,0.0000247251,-0.0000126709,0.0000321789,0.0000294450,0.0000305707
North Carolina,Stanly,57.88,-0.0000325310,0.0000265477,-0.0000122343,0.0000351390,0.0000489970,0.0000115872
North Carolina,Stokes,29.00,-0.0000126155,0.0000019947,-0.0000061477,0.0000127802,0.0000342934,-0.0000139150
North Carolina,Surry,30.48,-0.0000134772,0.0000006933,-0.0000091743,0.0000134583,0.0000341794,-0.0000126928
North Carolina,Swain,47.71,-0.0000158458,-0.0000022922,-0.0000042079,0.0000156499,0.0000200655,0.0000079914
North Carolina,Transylvania,52.13,-0.0000188023,0.0000021783,-0.0000114806,0.0000197029,0.0000248187,0.0000105828
North Carolina,Tyrrell,23.61,-0.0000066731,-0.0000004772,-0.0000042687,0.0000060383,0.0000239160,-0.0000128873
North Carolina,Union,54.43,-0.0000305536,0.0000192741,-0.0000103714,0.0000293163,0.0000427571,0.0000071991
North Carolina,Vance,56.47,-0.0000183951,0.0000047787,-0.0000081291,0.0000195119,0.0000152675,0.0000219809
North Carolina,Wake,55.96,-0.0000230002,0.0000077075,-0.0000112790,0.0000206902,0.0000277347,0.0000113387
North Carolina,Warren,59.40,-0.0000149352,0.0000023558,-0.0000099393,0.0000137940,0.0000165818,0.0000097944
North Carolina,Washington,32.68,-0.0000084438,0.0000022660,-0.0000048113,0.0000071515,0.0000192716,-0.0000062352
North Carolina,Watauga,49.75,-0.0000233203,0.0000014772,0.0000023409,0.0000234408,0.0000200215,0.0000248728
North Carolina,Wayne,62.95,-0.0000265345,0.0000151144,-0.0000042051,0.0000214483,0.0000237659,0.0000169539
North Carolina,Wilkes,49.19,-0.0000299902,0.0000099898,-0.0000052996,0.0000300084,0.0000396546,0.0000137750
North Carolina,Wilson,59.08,-0.0000263591,0.0000117778,-0.0000029787,0.0000217970,0.0000241357,0.0000169240
North Carolina,Yadkin,39.84,-0.0000220642,0.0000094450,-0.0000043782,0.0000221700,0.0000396127,-0.0000023548
North Carolina,Yancey,51.84,-0.0000224874,0.0000047046,-0.0000039433,0.0000224012,0.0000260927,0.0000134438
