State,County,Composite Score,heater_z Slope,cooler_z Slope,precip_z Slope,temp_a_z Slope,temp_max_z Slope,temp_min_z Slope
Mississippi,George,26.19,-0.0000116816,0.0000007244,0.0000013468,0.0000020486,0.0000087908,-0.0000043529
Mississippi,Greene,27.26,-0.0000133094,0.0000009439,0.0000024531,0.0000019115,0.0000103925,-0.0000059354
Mississippi,Grenada,77.30,-0.0000309243,0.0000297461,-0.0000080668,0.0000251646,0.0000300370,0.0000160572
Mississippi,Hancock,41.89,-0.0000167204,0.0000059543,0.0000025396,0.0000063514,0.0000140374,-0.0000004479
Mississippi,Harrison,43.66,-0.0000192648,0.0000083895,0.0000002605,0.0000083509,0.0000175356,-0.0000003804
Mississippi,Hinds,56.07,-0.0000168710,0.0000107622,0.0000029653,0.0000090536,0.0000151662,0.0000010342
Mississippi,Holmes,69.55,-0.0000190027,0.0000240561,-0.0000090580,0.0000195871,0.0000276256,0.0000098806
Mississippi,Humphreys,54.93,-0.0000150925,0.0000162376,-0.0000070886,0.0000147691,0.0000260813,0.0000006063
Mississippi,Issaquena,40.23,-0.0000131650,0.0000091454,-0.0000029283,0.0000080850,0.0000224367,-0.0000079784
Mississippi,Itawamba,73.25,-0.0000278015,0.0000219506,0.0000134524,0.0000203672,0.0000280934,0.0000082650
Mississippi,Jackson,41.60,-0.0000168918,0.0000069306,-0.0000027175,0.0000064579,0.0000086512,0.0000043111
Mississippi,Jasper,52.93,-0.0000196241,0.0000098607,0.0000100842,0.0000087884,0.0000069576,0.0000128145
Mississippi,Jefferson,61.00,-0.0000209649,0.0000166446,0.0000054353,0.0000143947,0.0000237471,0.0000045777
Mississippi,Jefferson Davis,34.91,-0.0000146932,0.0000024838,0.0000098751,0.0000019930,0.0000039109,0.0000014583
Mississippi,Jones,27.72,-0.0000159682,0.0000011098,0.0000089329,0.0000015442,0.0000019294,0.0000046585
Mississippi,Kemper,79.47,-0.0000228515,0.0000181125,0.0000241411,0.0000158094,0.0000213657,0.0000093297
Mississippi,Lafayette,76.28,-0.0000266287,0.0000276565,0.0000048120,0.0000225892,0.0000258892,0.0000162887
Mississippi,Lamar,72.11,-0.0000106136,-0.0000085233,0.0000100519,-0.0000060803,-0.0000000960,-0.0000096511
Mississippi,Lauderdale,67.16,-0.0000237749,0.0000126907,0.0000204217,0.0000136800,0.0000174533,0.0000099235
Mississippi,Lawrence,43.52,-0.0000179000,0.0000071764,0.0000061536,0.0000060028,0.0000094273,0.0000030401
Mississippi,Leake,72.74,-0.0000226890,0.0000309479,0.0000060862,0.0000244516,0.0000247403,0.0000212428
Mississippi,Lee,74.25,-0.0000279927,0.0000223577,0.0000143917,0.0000201134,0.0000275974,0.0000079348
Mississippi,Leflore,59.90,-0.0000201362,0.0000247615,-0.0000048548,0.0000211791,0.0000325484,0.0000063354
Mississippi,Lincoln,61.57,-0.0000212480,0.0000169621,0.0000035478,0.0000121558,0.0000172072,0.0000068245
Mississippi,Lowndes,74.85,-0.0000265396,0.0000223069,0.0000124428,0.0000203365,0.0000271581,0.0000110400
Mississippi,Madison,73.34,-0.0000217426,0.0000279955,-0.0000041141,0.0000227197,0.0000244549,0.0000182312
Mississippi,Marion,33.87,-0.0000129007,0.0000015820,0.0000077696,0.0000018042,0.0000060633,-0.0000012379
Mississippi,Marshall,74.70,-0.0000246289,0.0000215243,0.0000125901,0.0000176353,0.0000165868,0.0000170858
Mississippi,Monroe,72.81,-0.0000248174,0.0000198223,0.0000137665,0.0000187503,0.0000261997,0.0000086522
Mississippi,Montgomery,74.40,-0.0000320087,0.0000311677,-0.0000052936,0.0000253949,0.0000272395,0.0000202738
Mississippi,Neshoba,84.40,-0.0000230591,0.0000274182,0.0000165411,0.0000231120,0.0000251083,0.0000179830
Mississippi,Newton,88.52,-0.0000196761,0.0000192863,0.0000139064,0.0000172072,0.0000175211,0.0000159813
Mississippi,Noxubee,84.47,-0.0000245882,0.0000212395,0.0000228004,0.0000178082,0.0000225598,0.0000115727
Mississippi,Oktibbeha,67.64,-0.0000250171,0.0000264039,0.0000063386,0.0000232868,0.0000316755,0.0000107002
Mississippi,Panola,77.58,-0.0000303361,0.0000304446,0.0000073361,0.0000244415,0.0000291559,0.0000159379
Mississippi,Pearl River,47.96,-0.0000109231,-0.0000049464,0.0000058200,-0.0000037562,0.0000026382,-0.0000080084
Mississippi,Perry,33.01,-0.0000128577,-0.0000024895,0.0000064306,-0.0000008198,0.0000068164,-0.0000067438
Mississippi,Pike,44.27,-0.0000147018,0.0000069198,0.0000015731,0.0000059444,0.0000102826,0.0000021247
Mississippi,Pontotoc,77.70,-0.0000244186,0.0000243116,0.0000071679,0.0000197789,0.0000248614,0.0000112456
Mississippi,Prentiss,77.51,-0.0000225938,0.0000181173,0.0000158843,0.0000157721,0.0000224841,0.0000054868
Mississippi,Quitman,75.22,-0.0000217064,0.0000279987,0.0000051334,0.0000232961,0.0000280777,0.0000143446
Mississippi,Rankin,63.93,-0.0000178521,0.0000148444,0.0000005392,0.0000126153,0.0000134517,0.0000102540
Mississippi,Scott,72.71,-0.0000186276,0.0000224736,0.0000012746,0.0000190105,0.0000175211,0.0000188070
Mississippi,Sharkey,46.55,-0.0000142971,0.0000120496,-0.0000042586,0.0000098875,0.0000232663,-0.0000053272
Mississippi,Simpson,39.85,-0.0000138789,0.0000041558,0.0000069741,0.0000037034,0.0000038665,0.0000040457
Mississippi,Smith,52.07,-0.0000172934,0.0000086617,0.0000083492,0.0000078161,0.0000053575,0.0000116520
Mississippi,Stone,24.30,-0.0000147291,-0.0000000907,0.0000042612,0.0000011298,0.0000096465,-0.0000057983
Mississippi,Sunflower,69.49,-0.0000234418,0.0000296589,-0.0000004515,0.0000242221,0.0000307014,0.0000140333
Mississippi,Tallahatchie,71.40,-0.0000223728,0.0000281291,-0.0000035764,0.0000239366,0.0000297296,0.0000137469
Mississippi,Tate,78.06,-0.0000288913,0.0000267873,0.0000104474,0.0000237607,0.0000254140,0.0000188368
Mississippi,Tippah,66.28,-0.0000183348,0.0000143566,0.0000146133,0.0000112828,0.0000214470,-0.0000025364
Mississippi,Tishomingo,65.88,-0.0000195026,0.0000143592,0.0000130666,0.0000149570,0.0000231703,0.0000025939
Mississippi,Tunica,74.54,-0.0000217684,0.0000261586,0.0000064261,0.0000229196,0.0000277666,0.0000145388
Mississippi,Union,76.82,-0.0000236009,0.0000215605,0.0000097163,0.0000180248,0.0000237568,0.0000085237
Mississippi,Walthall,38.76,-0.0000148236,0.0000046211,0.0000030866,0.0000046467,0.0000105824,-0.0000009189
Mississippi,Warren,40.99,-0.0000146161,0.0000101149,0.0000003887,0.0000086164,0.0000220420,-0.0000056173
Mississippi,Washington,74.08,-0.0000234448,0.0000273203,0.0000038338,0.0000218653,0.0000274335,0.0000131060
Mississippi,Wayne,39.93,-0.0000181896,0.0000050948,0.0000074131,0.0000056755,0.0000078537,0.0000050787
Mississippi,Webster,71.42,-0.0000324289,0.0000296982,0.0000033683,0.0000255271,0.0000286786,0.0000191813
Mississippi,Wilkinson,49.94,-0.0000095751,-0.0000024719,0.0000059047,-0.0000035299,-0.0000085323,0.0000080077
Mississippi,Winston,77.83,-0.0000266041,0.0000339251,0.0000112336,0.0000283486,0.0000291755,0.0000239954
Mississippi,Yalobusha,70.92,-0.0000293570,0.0000311867,-0.0000000354,0.0000240469,0.0000285521,0.0000160024
Mississippi,Yazoo,68.29,-0.0000186392,0.0000209075,-0.0000084892,0.0000167168,0.0000248417,0.0000063991
